questions,law_title,document
Vợ chồng có thể ủy quyền cho nhau trong những tình huống nào?,Luật Hôn Nhân Và Gia Đình,84c685af
Điều kiện nào để một bên đại diện cho bên kia khi mất năng lực hành vi dân sự?,Luật Hôn Nhân Và Gia Đình,84c685af
"Nếu một bên vợ hoặc chồng yêu cầu ly hôn, ai sẽ đại diện cho bên mất năng lực hành vi dân sự?",Luật Hôn Nhân Và Gia Đình,84c685af
Có luật nào quy định về việc chấm dứt đại diện giữa vợ và chồng hay không?,Luật Hôn Nhân Và Gia Đình,84c685af
Vợ chồng có quyền đại diện lẫn nhau trong quan hệ kinh doanh không?,Luật Hôn Nhân Và Gia Đình,855034fe
Có cần thỏa thuận trước khi kinh doanh chung không?,Luật Hôn Nhân Và Gia Đình,855034fe
Thỏa thuận nào có thể được thực hiện giữa vợ chồng khi kinh doanh?,Luật Hôn Nhân Và Gia Đình,855034fe
Khi nào vợ hoặc chồng không thể đại diện cho nhau?,Luật Hôn Nhân Và Gia Đình,855034fe
Tài sản chung của vợ chồng được xử lý như thế nào trong kinh doanh?,Luật Hôn Nhân Và Gia Đình,855034fe
Cho tôi biết về quyền đại diện giữa vợ và chồng trong việc xử lý tài sản chung.,Luật Hôn Nhân Và Gia Đình,6e925b03
Điều nào trong Luật Hôn Nhân Và Gia Đình quy định về việc đại diện giữa vợ và chồng?,Luật Hôn Nhân Và Gia Đình,6e925b03
Có những trường hợp nào khiến giao dịch giữa vợ hoặc chồng trở nên vô hiệu?,Luật Hôn Nhân Và Gia Đình,6e925b03
Ai sẽ bị ảnh hưởng nếu một trong hai vợ chồng tự ý thực hiện giao dịch với tài sản chung?,Luật Hôn Nhân Và Gia Đình,6e925b03
Luật này có bảo vệ quyền lợi cho người thứ ba trong giao dịch không đúng quy định không?,Luật Hôn Nhân Và Gia Đình,6e925b03
"Vợ, chồng có trách nhiệm liên đới trong các giao dịch nào?",Luật Hôn Nhân Và Gia Đình,d7e4b8a2
Các điều nào trong Luật quy định về trách nhiệm liên đới của vợ chồng?,Luật Hôn Nhân Và Gia Đình,d7e4b8a2
"Vợ, chồng có nghĩa vụ gì theo Điều 37 của Luật Hôn Nhân Và Gia Đình?",Luật Hôn Nhân Và Gia Đình,d7e4b8a2
Trách nhiệm liên đới của vợ chồng áp dụng cho những loại giao dịch nào?,Luật Hôn Nhân Và Gia Đình,d7e4b8a2
Luật nào quy định về chế độ tài sản của vợ chồng?,Luật Hôn Nhân Và Gia Đình,d7e4b8a2
Vợ chồng có quyền lựa chọn chế độ tài sản nào theo Luật Hôn Nhân và Gia Đình?,Luật Hôn Nhân Và Gia Đình,91226967
Chế độ tài sản theo luật định được quy định trong những điều nào?,Luật Hôn Nhân Và Gia Đình,91226967
Có những điều khoản nào không phụ thuộc vào chế độ tài sản mà vợ chồng đã chọn?,Luật Hôn Nhân Và Gia Đình,91226967
Luật nào quy định về cách thức áp dụng chế độ tài sản của vợ chồng theo thỏa thuận?,Luật Hôn Nhân Và Gia Đình,91226967
Ai có trách nhiệm quy định chi tiết về chế độ tài sản của vợ chồng?,Luật Hôn Nhân Và Gia Đình,91226967
Vợ chồng có quyền và nghĩa vụ gì trong việc quản lý tài sản chung?,Luật Hôn Nhân Và Gia Đình,65242f61
Có sự phân biệt nào trong lao động của vợ và chồng không?,Luật Hôn Nhân Và Gia Đình,65242f61
Vợ chồng có trách nhiệm gì đối với nhu cầu của gia đình?,Luật Hôn Nhân Và Gia Đình,65242f61
Liệu có phải bồi thường nếu xâm phạm quyền lợi của vợ chồng hay không?,Luật Hôn Nhân Và Gia Đình,65242f61
Nguyên tắc nào đảm bảo quyền lợi của gia đình trong chế độ tài sản của vợ chồng?,Luật Hôn Nhân Và Gia Đình,65242f61
"Vợ, chồng có quyền và nghĩa vụ gì trong việc đáp ứng nhu cầu thiết yếu của gia đình?",Luật Hôn Nhân Và Gia Đình,b4d84fed
"Nếu vợ chồng không có tài sản chung, họ phải làm gì để đáp ứng nhu cầu gia đình?",Luật Hôn Nhân Và Gia Đình,b4d84fed
"Trong trường hợp tài sản chung không đủ, nghĩa vụ đóng góp của vợ chồng như thế nào?",Luật Hôn Nhân Và Gia Đình,b4d84fed
Liệu vợ chồng có thể thực hiện giao dịch nào để đáp ứng nhu cầu gia đình không?,Luật Hôn Nhân Và Gia Đình,b4d84fed
Những yếu tố nào xác định khả năng kinh tế của mỗi bên trong việc đóng góp tài sản riêng?,Luật Hôn Nhân Và Gia Đình,b4d84fed
Có cần sự thỏa thuận của vợ chồng khi giao dịch nhà ở duy nhất không?,Luật Hôn Nhân Và Gia Đình,61a9776e
"Nếu nhà ở thuộc sở hữu riêng của một bên, họ có quyền giao dịch không?",Luật Hôn Nhân Và Gia Đình,61a9776e
Các giao dịch liên quan đến nhà ở duy nhất được xác lập như thế nào?,Luật Hôn Nhân Và Gia Đình,61a9776e
Chồng hoặc vợ có quyền thực hiện giao dịch mà không cần đồng ý không?,Luật Hôn Nhân Và Gia Đình,61a9776e
"Nếu nhà ở không đảm bảo chỗ ở cho vợ chồng, có vấn đề gì xảy ra không?",Luật Hôn Nhân Và Gia Đình,61a9776e
Ai là người có quyền thực hiện giao dịch liên quan đến tài khoản ngân hàng trong hôn nhân?,Luật Hôn Nhân Và Gia Đình,f57e49dc
"Trong trường hợp nào vợ, chồng có quyền giao dịch với người thứ ba ngay tình về động sản?",Luật Hôn Nhân Và Gia Đình,f57e49dc
Có cần đăng ký quyền sở hữu đối với tài sản để thực hiện giao dịch với người thứ ba không?,Luật Hôn Nhân Và Gia Đình,f57e49dc
"Người thứ ba ngay tình có được bảo vệ khi giao dịch với vợ, chồng không?",Luật Hôn Nhân Và Gia Đình,f57e49dc
"Giao dịch nào giữa vợ, chồng và người thứ ba liên quan đến tài khoản chứng khoán được coi là hợp pháp?",Luật Hôn Nhân Và Gia Đình,f57e49dc
Tài sản chung của vợ chồng bao gồm những loại tài sản nào?,Luật Hôn Nhân Và Gia Đình,88ef4181
Quyền sử dụng đất sau khi kết hôn có được xem là tài sản chung không?,Luật Hôn Nhân Và Gia Đình,88ef4181
Làm thế nào để xác định tài sản đang tranh chấp là tài sản riêng hay tài sản chung?,Luật Hôn Nhân Và Gia Đình,88ef4181
Trong trường hợp nào tài sản thừa kế riêng không trở thành tài sản chung?,Luật Hôn Nhân Và Gia Đình,88ef4181
Tài sản chung có thể được sử dụng cho mục đích gì trong gia đình?,Luật Hôn Nhân Và Gia Đình,88ef4181
Ai là người sở hữu tài sản chung trong hôn nhân?,Luật Hôn Nhân Và Gia Đình,c83f83de
Giấy chứng nhận quyền sở hữu có cần ghi tên cả hai vợ chồng không?,Luật Hôn Nhân Và Gia Đình,c83f83de
Nếu chỉ ghi tên một vợ hoặc chồng thì phải làm gì?,Luật Hôn Nhân Và Gia Đình,c83f83de
Trường hợp nào thì tài sản chung không cần đăng ký quyền sở hữu?,Luật Hôn Nhân Và Gia Đình,c83f83de
Làm thế nào để giải quyết tranh chấp về tài sản chung?,Luật Hôn Nhân Và Gia Đình,c83f83de
Ai là người có quyền chiếm hữu tài sản chung trong hôn nhân?,Luật Hôn Nhân Và Gia Đình,6bebc96e
Định đoạt tài sản chung cần có hình thức gì?,Luật Hôn Nhân Và Gia Đình,6bebc96e
Loại tài sản nào cần thỏa thuận bằng văn bản để định đoạt?,Luật Hôn Nhân Và Gia Đình,6bebc96e
Có những loại tài sản nào phải được đăng ký quyền sở hữu?,Luật Hôn Nhân Và Gia Đình,6bebc96e
Tài sản nào được xem là nguồn tạo ra thu nhập chủ yếu của gia đình?,Luật Hôn Nhân Và Gia Đình,6bebc96e
Luật nào quy định về tài sản chung trong hôn nhân?,Luật Hôn Nhân Và Gia Đình,547a5091
Vợ chồng có thể thỏa thuận về tài sản chung không?,Luật Hôn Nhân Và Gia Đình,547a5091
Ai có quyền thực hiện giao dịch liên quan đến tài sản chung?,Luật Hôn Nhân Và Gia Đình,547a5091
Thỏa thuận đưa tài sản chung vào kinh doanh có cần văn bản không?,Luật Hôn Nhân Và Gia Đình,547a5091
Tài sản chung có thể được đưa vào kinh doanh như thế nào?,Luật Hôn Nhân Và Gia Đình,547a5091
Vợ chồng có những nghĩa vụ chung về tài sản nào theo Luật Hôn Nhân Và Gia Đình?,Luật Hôn Nhân Và Gia Đình,39a85d00
Có những loại nghĩa vụ nào phát sinh từ giao dịch do vợ chồng thỏa thuận?,Luật Hôn Nhân Và Gia Đình,39a85d00
Nghĩa vụ nào thuộc về sự đáp ứng nhu cầu thiết yếu của gia đình?,Luật Hôn Nhân Và Gia Đình,39a85d00
Các nghĩa vụ liên quan đến tài sản chung được quy định như thế nào?,Luật Hôn Nhân Và Gia Đình,39a85d00
Ai sẽ chịu trách nhiệm bồi thường thiệt hại do con cái gây ra?,Luật Hôn Nhân Và Gia Đình,39a85d00
Vợ chồng có quyền chia tài sản chung trong thời kỳ hôn nhân không?,Luật Hôn Nhân Và Gia Đình,e056b1f2
"Nếu không thể thỏa thuận về việc chia tài sản chung, tôi có thể làm gì?",Luật Hôn Nhân Và Gia Đình,e056b1f2
Thỏa thuận chia tài sản chung cần phải được lập như thế nào?,Luật Hôn Nhân Và Gia Đình,e056b1f2
Trong trường hợp nào Tòa án có quyền giải quyết việc chia tài sản chung?,Luật Hôn Nhân Và Gia Đình,e056b1f2
Có cần phải công chứng văn bản thỏa thuận chia tài sản chung hay không?,Luật Hôn Nhân Và Gia Đình,e056b1f2
Thời điểm nào được coi là có hiệu lực khi chia tài sản chung của vợ chồng?,Luật Hôn Nhân Và Gia Đình,30ccca9a
"Nếu không có thỏa thuận về thời điểm, khi nào việc chia tài sản sẽ có hiệu lực?",Luật Hôn Nhân Và Gia Đình,30ccca9a
Trong trường hợp nào việc chia tài sản sẽ có hiệu lực từ thời điểm thỏa thuận tuân thủ hình thức pháp luật?,Luật Hôn Nhân Và Gia Đình,30ccca9a
"Khi Tòa án chia tài sản, thời điểm có hiệu lực sẽ là khi nào?",Luật Hôn Nhân Và Gia Đình,30ccca9a
Quyền và nghĩa vụ về tài sản giữa vợ chồng và người thứ ba có còn hiệu lực không sau khi chia tài sản chung?,Luật Hôn Nhân Và Gia Đình,30ccca9a
Chia tài sản chung của vợ chồng thì tài sản nào sẽ trở thành tài sản riêng?,Luật Hôn Nhân Và Gia Đình,e46c2ca7
Hoa lợi và lợi tức từ tài sản riêng sau khi chia tài sản chung sẽ được xem như tài sản gì?,Luật Hôn Nhân Và Gia Đình,e46c2ca7
"Nếu vợ chồng có thỏa thuận khác, liệu tài sản chia sẽ thay đổi quyền nghĩa vụ trước đó không?",Luật Hôn Nhân Và Gia Đình,e46c2ca7
Phần tài sản nào sẽ vẫn được coi là tài sản chung sau khi chia?,Luật Hôn Nhân Và Gia Đình,e46c2ca7
Thỏa thuận chia tài sản chung có ảnh hưởng đến quyền lợi của bên thứ ba không?,Luật Hôn Nhân Và Gia Đình,e46c2ca7
Vợ chồng có quyền chấm dứt hiệu lực chia tài sản chung không?,Luật Hôn Nhân Và Gia Đình,2b6300b7
Hình thức thỏa thuận chấm dứt hiệu lực chia tài sản chung được quy định ở đâu?,Luật Hôn Nhân Và Gia Đình,2b6300b7
Tài sản đã chia sau khi chấm dứt hiệu lực có thuộc sở hữu riêng của vợ chồng không?,Luật Hôn Nhân Và Gia Đình,2b6300b7
Quyền và nghĩa vụ về tài sản phát sinh trước khi chấm dứt hiệu lực có còn hiệu lực không?,Luật Hôn Nhân Và Gia Đình,2b6300b7
"Nếu việc chia tài sản chung thực hiện theo bản án, thỏa thuận chấm dứt có cần Tòa án công nhận không?",Luật Hôn Nhân Và Gia Đình,2b6300b7
Trong trường hợp nào việc chia tài sản chung trong hôn nhân bị vô hiệu?,Luật Hôn Nhân Và Gia Đình,b74bd375
Lợi ích nào của gia đình có thể bị ảnh hưởng khiến việc chia tài sản bị vô hiệu?,Luật Hôn Nhân Và Gia Đình,b74bd375
Những nghĩa vụ nào được liệt kê có thể dẫn đến việc chia tài sản chung bị vô hiệu?,Luật Hôn Nhân Và Gia Đình,b74bd375
Con cái có thể bị ảnh hưởng như thế nào khi chia tài sản chung bị vô hiệu?,Luật Hôn Nhân Và Gia Đình,b74bd375
Các trường hợp nào khác mà việc chia tài sản bị coi là vô hiệu theo luật này?,Luật Hôn Nhân Và Gia Đình,b74bd375
"Tài sản nào được coi là tài sản riêng của vợ, chồng theo luật?",Luật Hôn Nhân Và Gia Đình,48bc6ff9
"Tài sản riêng của vợ, chồng có bao gồm tài sản thừa kế không?",Luật Hôn Nhân Và Gia Đình,48bc6ff9
Có những trường hợp nào khiến tài sản riêng trở thành tài sản chung không?,Luật Hôn Nhân Và Gia Đình,48bc6ff9
Hoa lợi và lợi tức phát sinh từ tài sản riêng được xử lý như thế nào?,Luật Hôn Nhân Và Gia Đình,48bc6ff9
"Tài sản nào không được tính là tài sản riêng của vợ, chồng?",Luật Hôn Nhân Và Gia Đình,48bc6ff9
Vợ chồng có quyền chiếm hữu và định đoạt tài sản riêng của mình không?,Luật Hôn Nhân Và Gia Đình,8ce1ad4f
"Nếu vợ hoặc chồng không thể quản lý tài sản riêng, ai sẽ quản lý tài sản đó?",Luật Hôn Nhân Và Gia Đình,8ce1ad4f
Nghĩa vụ tài sản riêng của mỗi người được thanh toán từ đâu?,Luật Hôn Nhân Và Gia Đình,8ce1ad4f
Định đoạt tài sản riêng cần sự đồng ý của ai trong gia đình?,Luật Hôn Nhân Và Gia Đình,8ce1ad4f
Tài sản riêng có thể được nhập vào tài sản chung không?,Luật Hôn Nhân Và Gia Đình,8ce1ad4f
Vợ chồng có nghĩa vụ riêng về tài sản như thế nào?,Luật Hôn Nhân Và Gia Đình,6a1cc6bc
Có những nghĩa vụ tài sản nào phát sinh trước khi kết hôn?,Luật Hôn Nhân Và Gia Đình,6a1cc6bc
Nghĩa vụ tài sản nào không liên quan đến nhu cầu gia đình?,Luật Hôn Nhân Và Gia Đình,6a1cc6bc
Có nghĩa vụ nào phát sinh từ hành vi vi phạm pháp luật không?,Luật Hôn Nhân Và Gia Đình,6a1cc6bc
Nghĩa vụ bảo quản và duy trì tài sản riêng được quy định ra sao?,Luật Hôn Nhân Và Gia Đình,6a1cc6bc
Việc nhập tài sản riêng của vợ chồng vào tài sản chung có cần thỏa thuận không?,Luật Hôn Nhân Và Gia Đình,146451b7
Có hình thức nào phải tuân theo khi nhập tài sản riêng vào tài sản chung không?,Luật Hôn Nhân Và Gia Đình,146451b7
